colour	key	group	showSelectedlegendcolour
#FB61D7	Cote d'Ivoire	8639	Sub-Saharan Africa (all income levels)
#FB61D7	Equatorial Guinea	8640	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	8641	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	8642	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	8643	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	8644	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	8645	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	8646	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	8647	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	8648	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	8649	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	8650	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	8651	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	8652	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	8653	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	8654	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	8655	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	8656	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	8657	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	8658	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	8659	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	8660	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	8661	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	8662	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	8663	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	8664	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	8665	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	8666	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	8667	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	8668	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	8669	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	8670	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	8671	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	8672	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	8673	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	8674	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	8675	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	8676	East Asia & Pacific (all income levels)
#F8766D	Australia	8677	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	8678	East Asia & Pacific (all income levels)
#F8766D	Cambodia	8679	East Asia & Pacific (all income levels)
#F8766D	China	8680	East Asia & Pacific (all income levels)
#F8766D	Fiji	8681	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	8682	East Asia & Pacific (all income levels)
#F8766D	Guam	8683	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	8684	East Asia & Pacific (all income levels)
#F8766D	Indonesia	8685	East Asia & Pacific (all income levels)
#F8766D	Japan	8686	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8687	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8688	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	8689	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	8690	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	8691	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	8692	East Asia & Pacific (all income levels)
#F8766D	Malaysia	8693	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	8694	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	8695	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	8696	East Asia & Pacific (all income levels)
#F8766D	Mongolia	8697	East Asia & Pacific (all income levels)
#F8766D	Myanmar	8698	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	8699	East Asia & Pacific (all income levels)
#F8766D	New Zealand	8700	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	8701	East Asia & Pacific (all income levels)
#F8766D	Palau	8702	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	8703	East Asia & Pacific (all income levels)
#F8766D	Philippines	8704	East Asia & Pacific (all income levels)
#F8766D	Samoa	8705	East Asia & Pacific (all income levels)
#F8766D	Singapore	8706	East Asia & Pacific (all income levels)
#F8766D	Singapore	8707	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	8708	East Asia & Pacific (all income levels)
#F8766D	Thailand	8709	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	8710	East Asia & Pacific (all income levels)
#F8766D	Tonga	8711	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	8712	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	8713	East Asia & Pacific (all income levels)
#F8766D	Vietnam	8714	East Asia & Pacific (all income levels)
#C49A00	Albania	8715	Europe & Central Asia (all income levels)
#C49A00	Andorra	8716	Europe & Central Asia (all income levels)
#C49A00	Armenia	8717	Europe & Central Asia (all income levels)
#C49A00	Austria	8718	Europe & Central Asia (all income levels)
#C49A00	Azerbaijan	8719	Europe & Central Asia (all income levels)
#C49A00	Belarus	8720	Europe & Central Asia (all income levels)
#C49A00	Belgium	8721	Europe & Central Asia (all income levels)
#C49A00	Bosnia and Herzegovina	8722	Europe & Central Asia (all income levels)
#C49A00	Bulgaria	8723	Europe & Central Asia (all income levels)
#C49A00	Channel Islands	8724	Europe & Central Asia (all income levels)
#C49A00	Croatia	8725	Europe & Central Asia (all income levels)
#C49A00	Cyprus	8726	Europe & Central Asia (all income levels)
#C49A00	Czech Republic	8727	Europe & Central Asia (all income levels)
#C49A00	Denmark	8728	Europe & Central Asia (all income levels)
#C49A00	Estonia	8729	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	8730	Europe & Central Asia (all income levels)
#C49A00	Finland	8731	Europe & Central Asia (all income levels)
#C49A00	France	8732	Europe & Central Asia (all income levels)
#C49A00	Georgia	8733	Europe & Central Asia (all income levels)
#C49A00	Germany	8734	Europe & Central Asia (all income levels)
#C49A00	Greece	8735	Europe & Central Asia (all income levels)
#C49A00	Greenland	8736	Europe & Central Asia (all income levels)
#C49A00	Hungary	8737	Europe & Central Asia (all income levels)
#C49A00	Iceland	8738	Europe & Central Asia (all income levels)
#C49A00	Ireland	8739	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	8740	Europe & Central Asia (all income levels)
#C49A00	Italy	8741	Europe & Central Asia (all income levels)
#C49A00	Kazakhstan	8742	Europe & Central Asia (all income levels)
#C49A00	Kosovo	8743	Europe & Central Asia (all income levels)
#C49A00	Kyrgyz Republic	8744	Europe & Central Asia (all income levels)
#C49A00	Latvia	8745	Europe & Central Asia (all income levels)
#C49A00	Liechtenstein	8746	Europe & Central Asia (all income levels)
#C49A00	Lithuania	8747	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	8748	Europe & Central Asia (all income levels)
#C49A00	Macedonia, FYR	8749	Europe & Central Asia (all income levels)
#C49A00	Moldova	8750	Europe & Central Asia (all income levels)
#C49A00	Monaco	8751	Europe & Central Asia (all income levels)
#C49A00	Montenegro	8752	Europe & Central Asia (all income levels)
#C49A00	Netherlands	8753	Europe & Central Asia (all income levels)
#C49A00	Norway	8754	Europe & Central Asia (all income levels)
#C49A00	Poland	8755	Europe & Central Asia (all income levels)
#C49A00	Portugal	8756	Europe & Central Asia (all income levels)
#C49A00	Romania	8757	Europe & Central Asia (all income levels)
#C49A00	Russian Federation	8758	Europe & Central Asia (all income levels)
#C49A00	San Marino	8759	Europe & Central Asia (all income levels)
#C49A00	Serbia	8760	Europe & Central Asia (all income levels)
#C49A00	Serbia	8761	Europe & Central Asia (all income levels)
#C49A00	Slovak Republic	8762	Europe & Central Asia (all income levels)
#C49A00	Slovenia	8763	Europe & Central Asia (all income levels)
#C49A00	Spain	8764	Europe & Central Asia (all income levels)
#C49A00	Sweden	8765	Europe & Central Asia (all income levels)
#C49A00	Switzerland	8766	Europe & Central Asia (all income levels)
#C49A00	Tajikistan	8767	Europe & Central Asia (all income levels)
#C49A00	Turkey	8768	Europe & Central Asia (all income levels)
#C49A00	Turkmenistan	8769	Europe & Central Asia (all income levels)
#C49A00	Ukraine	8770	Europe & Central Asia (all income levels)
#C49A00	United Kingdom	8771	Europe & Central Asia (all income levels)
#C49A00	Uzbekistan	8772	Europe & Central Asia (all income levels)
#53B400	Antigua and Barbuda	8773	Latin America & Caribbean (all income levels)
#53B400	Antigua and Barbuda	8774	Latin America & Caribbean (all income levels)
#53B400	Argentina	8775	Latin America & Caribbean (all income levels)
#53B400	Aruba	8776	Latin America & Caribbean (all income levels)
#53B400	Bahamas, The	8777	Latin America & Caribbean (all income levels)
#53B400	Barbados	8778	Latin America & Caribbean (all income levels)
#53B400	Belize	8779	Latin America & Caribbean (all income levels)
#53B400	Bolivia	8780	Latin America & Caribbean (all income levels)
#53B400	Brazil	8781	Latin America & Caribbean (all income levels)
#53B400	Cayman Islands	8782	Latin America & Caribbean (all income levels)
#53B400	Chile	8783	Latin America & Caribbean (all income levels)
#53B400	Colombia	8784	Latin America & Caribbean (all income levels)
#53B400	Costa Rica	8785	Latin America & Caribbean (all income levels)
#53B400	Cuba	8786	Latin America & Caribbean (all income levels)
#53B400	Curacao	8787	Latin America & Caribbean (all income levels)
#53B400	Dominica	8788	Latin America & Caribbean (all income levels)
#53B400	Dominica	8789	Latin America & Caribbean (all income levels)
#53B400	Dominican Republic	8790	Latin America & Caribbean (all income levels)
#53B400	Ecuador	8791	Latin America & Caribbean (all income levels)
#53B400	El Salvador	8792	Latin America & Caribbean (all income levels)
#53B400	Grenada	8793	Latin America & Caribbean (all income levels)
#53B400	Guatemala	8794	Latin America & Caribbean (all income levels)
#53B400	Guyana	8795	Latin America & Caribbean (all income levels)
#53B400	Haiti	8796	Latin America & Caribbean (all income levels)
#53B400	Honduras	8797	Latin America & Caribbean (all income levels)
#53B400	Jamaica	8798	Latin America & Caribbean (all income levels)
#53B400	Mexico	8799	Latin America & Caribbean (all income levels)
#53B400	Nicaragua	8800	Latin America & Caribbean (all income levels)
#53B400	Panama	8801	Latin America & Caribbean (all income levels)
#53B400	Paraguay	8802	Latin America & Caribbean (all income levels)
#53B400	Peru	8803	Latin America & Caribbean (all income levels)
#53B400	Puerto Rico	8804	Latin America & Caribbean (all income levels)
#53B400	Sint Maarten (Dutch part)	8805	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	8806	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	8807	Latin America & Caribbean (all income levels)
#53B400	St. Lucia	8808	Latin America & Caribbean (all income levels)
#53B400	St. Martin (French part)	8809	Latin America & Caribbean (all income levels)
#53B400	St. Vincent and the Grenadines	8810	Latin America & Caribbean (all income levels)
#53B400	Suriname	8811	Latin America & Caribbean (all income levels)
#53B400	Trinidad and Tobago	8812	Latin America & Caribbean (all income levels)
#53B400	Turks and Caicos Islands	8813	Latin America & Caribbean (all income levels)
#53B400	Uruguay	8814	Latin America & Caribbean (all income levels)
#53B400	Venezuela, RB	8815	Latin America & Caribbean (all income levels)
#53B400	Virgin Islands (U.S.)	8816	Latin America & Caribbean (all income levels)
#00C094	Algeria	8817	Middle East & North Africa (all income levels)
#00C094	Bahrain	8818	Middle East & North Africa (all income levels)
#00C094	Djibouti	8819	Middle East & North Africa (all income levels)
#00C094	Egypt, Arab Rep.	8820	Middle East & North Africa (all income levels)
#00C094	Iran, Islamic Rep.	8821	Middle East & North Africa (all income levels)
#00C094	Iraq	8822	Middle East & North Africa (all income levels)
#00C094	Israel	8823	Middle East & North Africa (all income levels)
#00C094	Jordan	8824	Middle East & North Africa (all income levels)
#00C094	Kuwait	8825	Middle East & North Africa (all income levels)
#00C094	Lebanon	8826	Middle East & North Africa (all income levels)
#00C094	Libya	8827	Middle East & North Africa (all income levels)
#00C094	Malta	8828	Middle East & North Africa (all income levels)
#00C094	Morocco	8829	Middle East & North Africa (all income levels)
#00C094	Oman	8830	Middle East & North Africa (all income levels)
#00C094	Qatar	8831	Middle East & North Africa (all income levels)
#00C094	Saudi Arabia	8832	Middle East & North Africa (all income levels)
#00C094	Syrian Arab Republic	8833	Middle East & North Africa (all income levels)
#00C094	Tunisia	8834	Middle East & North Africa (all income levels)
#00C094	United Arab Emirates	8835	Middle East & North Africa (all income levels)
#00C094	West Bank and Gaza	8836	Middle East & North Africa (all income levels)
#00C094	Yemen, Rep.	8837	Middle East & North Africa (all income levels)
#00B6EB	Bermuda	8838	North America
#00B6EB	Canada	8839	North America
#00B6EB	United States	8840	North America
#A58AFF	Afghanistan	8841	South Asia
#A58AFF	Bangladesh	8842	South Asia
#A58AFF	Bhutan	8843	South Asia
#A58AFF	India	8844	South Asia
#A58AFF	Maldives	8845	South Asia
#A58AFF	Nepal	8846	South Asia
#A58AFF	Pakistan	8847	South Asia
#A58AFF	Sri Lanka	8848	South Asia
#FB61D7	Angola	8849	Sub-Saharan Africa (all income levels)
#FB61D7	Benin	8850	Sub-Saharan Africa (all income levels)
#FB61D7	Botswana	8851	Sub-Saharan Africa (all income levels)
#FB61D7	Burkina Faso	8852	Sub-Saharan Africa (all income levels)
#FB61D7	Burundi	8853	Sub-Saharan Africa (all income levels)
#FB61D7	Cameroon	8854	Sub-Saharan Africa (all income levels)
#FB61D7	Cape Verde	8855	Sub-Saharan Africa (all income levels)
#FB61D7	Central African Republic	8856	Sub-Saharan Africa (all income levels)
#FB61D7	Chad	8857	Sub-Saharan Africa (all income levels)
#FB61D7	Comoros	8858	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Dem. Rep.	8859	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Rep.	8860	Sub-Saharan Africa (all income levels)
#FB61D7	Cote d'Ivoire	8861	Sub-Saharan Africa (all income levels)
#FB61D7	Equatorial Guinea	8862	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	8863	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	8864	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	8865	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	8866	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	8867	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	8868	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	8869	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	8870	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	8871	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	8872	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	8873	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	8874	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	8875	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	8876	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	8877	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	8878	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	8879	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	8880	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	8881	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	8882	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	8883	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	8884	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	8885	Sub-Saharan Africa (all income levels)
